Title,Issue,Journal,Abstract,Link,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Author8,Author9,Author10,Author11,Author12,Author13,Author14,Author15,Author16,Author17,Author18,Author19,Author20,JEL1,JEL2,JEL3,JEL4,JEL5,JEL6,JEL7,JEL8,JEL9,JEL10,JEL11,JEL12,JEL13,JEL14,JEL15,JEL16,JEL17,JEL18,JEL19,JEL20
News Shocks under Financial Frictions,"VOL. 14, NO. 4, OCTOBER 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We examine the dynamic effects of TFP news shocks in the context of frictions in financial markets. We document two new facts. First, a shock to future TFP generates a significant decline in credit spread indicators along with a robust improvement in credit supply indicators. Second, we establish a tight link between TFP news shocks and shocks that explain the majority of unforecastable movements in credit spread indicators. A DSGE model enriched with a financial sector of the Gertler-Kiyotaki-Karadi type generates very similar quantitative dynamics.",https://www.aeaweb.org/articles?id=10.1257/mac.20170066,Christoph Görtz,John D. Tsoukalas,Francesco Zanetti,,,,,,,,,,,,,,,,,,E12,E31,E32,E44,G12,G21,,,,,,,,,,,,,,
Fiscal Rules and the Sovereign Default Premium,"VOL. 14, NO. 4, OCTOBER 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We study fiscal rules using a sovereign default model. A debt-brake (spread-brake) rule imposes a ceiling on the fiscal deficit when the sovereign debt (spread) is above a threshold. For our benchmark calibration, similar gains can be achieved with the optimal debt or spread brake. However, for a ""Union"" of heterogeneous economies, a common spread brake generates larger gains than a common debt brake. Furthermore, gains from abandoning a common debt brake may be significant for economies that are unnecessarily constrained by the rule. In contrast, abandoning a common spread brake would generate losses for any economy in the Union.",https://www.aeaweb.org/articles?id=10.1257/mac.20170479,Juan Carlos Hatchondo,Leonardo Martinez,Francisco Roch,,,,,,,,,,,,,,,,,,E62,F34,F41,H61,H63,,,,,,,,,,,,,,,
Distortions and the Structure of the World Economy,"VOL. 14, NO. 4, OCTOBER 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We model the world economy as one system of endogenous input-output relationships subject to frictions and study how the world's input-output structure and world's GDP change due to changes in frictions. We derive a sufficient statistic to identify frictions from the observed world input-output matrix, which we fully match for the year 2011. We show how changes in internal frictions impact the whole structure of the world's economy and that they have a much larger effect on world's GDP than external frictions. We also use our approach to study the role of internal frictions during the Great Recession of 2007–2009.",https://www.aeaweb.org/articles?id=10.1257/mac.20190410,Lorenzo Caliendo,Fernando Parro,Aleh Tsyvinski,,,,,,,,,,,,,,,,,,D57,E16,E23,E32,F41,G01,,,,,,,,,,,,,,
Monetary Policy and Liquidity Constraints: Evidence from the Euro Area,"VOL. 14, NO. 4, OCTOBER 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We quantify the relationship between the response of output to monetary policy shocks and the share of liquidity-constrained households. We do so in the context of the euro area, using a Local Projections Instrumental Variables estimation. We construct an instrument for changes in interest rates from changes in overnight indexed swap rates in a narrow time window around ECB announcements. Monetary policy shocks have heterogeneous effects on output across countries. Using micro data, we show that the elasticity of output to monetary policy shocks is larger in countries that have a larger fraction of households that are liquidity constrained.",https://www.aeaweb.org/articles?id=10.1257/mac.20200096,Mattias Almgren,José-Elías Gallegos,John Kramer,Ricardo Lima,,,,,,,,,,,,,,,,,E23,E43,E52,F33,F45,G51,,,,,,,,,,,,,,
Learning on the Job and the Cost of Business Cycles,"VOL. 14, NO. 4, OCTOBER 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We show that business cycles reduce welfare through a decrease in the average level of employment in a labor market search model with learning on the job and skill loss during unemployment. Empirically, unemployment and the job-finding rate are negatively correlated. Since new jobs are the product of these two from the employment transition equation, business cycles imply fewer new jobs. Learning on the job implies that the resulting decrease in employment reduces aggregate human capital. This reduces incentives to post vacancies, further decreasing employment and human capital. We quantify this mechanism and find large output and welfare costs of business cycles.",https://www.aeaweb.org/articles?id=10.1257/mac.20180473,Karl Walentin,Andreas Westermark,,,,,,,,,,,,,,,,,,,D83,E23,E24,E32,J24,J63,,,,,,,,,,,,,,
Neo-Fisherian Policies and Liquidity Traps,"VOL. 14, NO. 4, OCTOBER 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Liquidity traps can be either fundamental or confidence-driven. In a simple, unified New Keynesian framework, I provide the analytical condition for the latter's prevalence: enough shock persistence and endogenous intertemporal amplification of future (""news"") shocks, making income effects dominate substitution effects. The same condition allows neo-Fisherian effects (expansionary-inflationary interest rate increases), which are thus inherent in confidence traps. Several monetary and fiscal policies (forward guidance, interest rate increases, public spending, labor tax cuts) have diametrically opposed effects according to the trap variety. This duality provides testable implications to disentangle between trap types; that is essential, for optimal policies are also conflicting across trap varieties.",https://www.aeaweb.org/articles?id=10.1257/mac.20200119,Florin O. Bilbiie,,,,,,,,,,,,,,,,,,,,E12,E31,E32,E43,E52,E62,,,,,,,,,,,,,,
Optimal Public Debt with Life Cycle Motives,"VOL. 14, NO. 4, OCTOBER 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper determines optimal public debt in a life cycle model with incomplete markets that matches the empirically observed variation in consumption, labor, and savings. We find that public savings—not public debt—equal to 168 percent of output is optimal, primarily due to the influence of the life cycle on household decision-making. By inducing a lower interest rate, public savings slow consumption and leisure growth over an average household's lifetime, and the resulting flatter allocation of lifetime consumption and leisure improves welfare. These life cycle welfare benefits are large—on net, they outweigh the transitional costs from a tax-financed public debt elimination.",https://www.aeaweb.org/articles?id=10.1257/mac.20180247,William B. Peterman,Erick Sager,,,,,,,,,,,,,,,,,,,D15,D52,E21,E43,E62,G51,H63,,,,,,,,,,,,,
"Family Heterogeneity, Human Capital Investment, and College Attainment","VOL. 14, NO. 4, OCTOBER 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"From 1995 to 2015 the aggregate US college completion rate increased almost 50 percent, but completion trends differed markedly by family background. We consider whether changing college preparedness contributed to growth in aggregate completion and differences by family background. We first document parallel empirical trends in precollege investments, college preparedness, and completion. We use these moments to discipline a quantitative model of intergenerational human capital investment with heterogeneous families. Within the model, investment trends generate half of the empirical increase in college completion. The model implies that subsidizing precollege investments increases college completion and lifetime earnings more than college tuition subsidies.",https://www.aeaweb.org/articles?id=10.1257/mac.20200014,Adam Blandin,Christopher Herrington,,,,,,,,,,,,,,,,,,,I23,I26,J12,J24,J31,,,,,,,,,,,,,,,
Population Aging and Structural Transformation,"VOL. 14, NO. 4, OCTOBER 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,We quantify the role of population aging in the structural transformation process. Household-level data from the United States show that the fraction of expenditures devoted to services increases with household age. We use a shift-share decomposition and a quantitative model to show that US population aging accounted for about a fifth of the observed increase in the service share in consumption between 1982 and 2016. The contribution of population aging to the rise in the service share is about the same size as the contribution of real income growth and about half as large as that of changes in relative prices.,https://www.aeaweb.org/articles?id=10.1257/mac.20200371,Javier Cravino,Andrei Levchenko,Marco Rojas,,,,,,,,,,,,,,,,,,D12,E21,E23,J11,J14,,,,,,,,,,,,,,,
Asymmetric Effects of Monetary Policy in Regional Housing Markets,"VOL. 14, NO. 4, OCTOBER 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"The responsiveness of house prices to monetary policy shocks depends on the nature of the shock—expansionary versus contractionary—and on local housing supply elasticities. These findings are established using a panel of 263 US metropolitan areas. Expansionary monetary policy shocks have a larger impact on house prices in supply-inelastic areas. Contractionary shocks are orthogonal to housing supply elasticities. In supply-elastic areas, contractionary shocks have a greater impact on house prices than expansionary shocks do. The opposite holds true in supply-inelastic areas. We attribute this to asymmetric housing supply adjustments.",https://www.aeaweb.org/articles?id=10.1257/mac.20190011,Knut Are Aastveit,André K. Anundsen,,,,,,,,,,,,,,,,,,,E32,E43,E52,R21,R31,,,,,,,,,,,,,,,
Optimal Taxation with Endogenous Default under Incomplete Markets,"VOL. 14, NO. 3, JULY 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"How are the optimal tax and debt policies affected if the government can default on its debt? We address this question from a normative perspective in an economy with noncontingent government debt, domestic default, and labor taxes. On one hand, default prevents the government from incurring future tax distortions associated with servicing the debt. On the other hand, default risk gives rise to endogenous credit limits that hinder the government's ability to smooth taxes. We characterize the fiscal policy and show how the option to default alters the near–unit root component of taxes in the economy with risk-free borrowing.",https://www.aeaweb.org/articles?id=10.1257/mac.20160101,Demian Pouzo,Ignacio Presno,,,,,,,,,,,,,,,,,,,D52,E62,H21,H24,H63,,,,,,,,,,,,,,,
"Dynamics of Markups, Concentration, and Product Span","VOL. 14, NO. 3, JULY 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We develop a model with a finite number of multiproduct firms together with a continuum of single-product firms and study the dynamics that arise from product innovation. Consistent with the available evidence, the model predicts rising markups and concentration and a declining labor share. Our dynamics predict the possibility of an inverted-U relationship between labor productivity and product span, for which we provide suggestive evidence. In the optimal allocation, product span and labor productivity are strictly positively related. We also characterize optimal policies for these types of sectors.",https://www.aeaweb.org/articles?id=10.1257/mac.20200378,Elhanan Helpman,Benjamin Niswonger,,,,,,,,,,,,,,,,,,,D21,D33,D43,J24,O31,,,,,,,,,,,,,,,
Occupational Matching and Cities,"VOL. 14, NO. 3, JULY 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"In this paper, I document that workers in larger cities have significantly more occupational options than workers in smaller ones. They are able to form better occupational matches and earn higher wages. I also note differences in occupation reallocation patterns across cities. I develop a dynamic model of occupation choice that microfounds agglomeration economies and captures the empirical patterns. The calibration of the model suggests that better occupational match quality accounts for approximately 35 percent of the observed wage premium and one-third of the greater inequality in larger cities.",https://www.aeaweb.org/articles?id=10.1257/mac.20180122,Theodore Papageorgiou,,,,,,,,,,,,,,,,,,,,J24,J31,J41,J63,R23,,,,,,,,,,,,,,,
The Neo-Fisher Effect: Econometric Evidence from Empirical and Optimizing Models,"VOL. 14, NO. 3, JULY 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper assesses the presence and importance of the neo-Fisher effect in postwar data. It formulates and estimates an empirical and a New Keynesian model driven by stationary and nonstationary monetary and real shocks. In accordance with conventional wisdom, temporary increases in the nominal interest rate are estimated to cause decreases in inflation and output. The main finding of the paper is that permanent monetary shocks that increase the nominal interest rate and inflation in the long run cause increases in interest rates, inflation, and output in the short run and explain about 45 percent of inflation changes.",https://www.aeaweb.org/articles?id=10.1257/mac.20200060,Martín Uribe,,,,,,,,,,,,,,,,,,,,E12,E23,E31,E43,E52,,,,,,,,,,,,,,,
The Decline of the Labor Share: New Empirical Evidence,"VOL. 14, NO. 3, JULY 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We use time series techniques to estimate the importance of four main explanations for the decline of the US labor income share: rising firm markups, falling bargaining power of workers, higher investment-specific technology growth, and more automated production processes. Identification is achieved with restrictions derived from a stylized model of structural change. Our results point to automation as the main driver of the labor share, although rising markups have played an important role in the last 20 years. We also find evidence of capital-labor complementarity, suggesting that capital deepening may have raised the labor share.",https://www.aeaweb.org/articles?id=10.1257/mac.20190365,Drago Bergholt,Francesco Furlanetto,Nicolò Maffei-Faccioli,,,,,,,,,,,,,,,,,,D21,D43,E25,J51,L23,O33,O41,,,,,,,,,,,,,
"Radical and Incremental Innovation: The Roles of Firms, Managers, and Innovators","VOL. 14, NO. 3, JULY 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We investigate the determinants of radical (""creative"") innovations that break new ground in knowledge creation. We develop a model focusing on the choice between incremental and radical innovation and on how managers of different ages and human capital are sorted across firms. Firm- and patent-level evidence reveals that firms that are more ""open to disruption"" are significantly more likely to engage in radical innovation and hire younger managers and inventors with a comparative advantage in radical innovation. However, once the effect of the sorting is factored in, the (causal) impact of manager age on creative innovations, though positive, is small.",https://www.aeaweb.org/articles?id=10.1257/mac.20170410,Daron Acemoglu,Ufuk Akcigit,Murat Alp Celik,,,,,,,,,,,,,,,,,,D22,L26,M10,M14,O31,O34,,,,,,,,,,,,,,
Public Education Inequality and Intergenerational Mobility,"VOL. 14, NO. 3, JULY 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Public school funding depends heavily on local property tax revenue. Consequently, low-income households have limited access to quality education in neighborhoods with high house prices. In a dynamic life-cycle model with neighborhood choice and endogenous local school quality, we show that this property tax funding mechanism reduces intergenerational mobility and accounts for the spatial correlation between house prices and mobility. A housing voucher experiment improves access to schools, with benefits that can last for multiple generations. Additionally, a policy that redistributes property tax revenues equally across schools improves mobility and welfare. However, the benefits can take generations to be realized.",https://www.aeaweb.org/articles?id=10.1257/mac.20180466,Angela Zheng,James Graham,,,,,,,,,,,,,,,,,,,H71,H75,I21,I22,J62,R23,R31,,,,,,,,,,,,,
The Term Structure of Growth-at-Risk,"VOL. 14, NO. 3, JULY 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We show that the conditional distribution of forecasted GDP growth depends on financial conditions in a panel of 11 advanced economies. Financial conditions have a larger effect on the lower fifth percentile of conditional growth—which we call growth-at-risk (GaR)—than the median. In addition, the term structure of GaR reflects that when initial financial conditions are loose, downside risks are lower in the near term but increase in later quarters. This intertemporal trade-off for loose financial conditions is amplified when credit-to-GDP growth is rapid. Using granular instrumental variables, we also provide evidence that the relationship from loose financial conditions to future downside risks is causal. Our results suggest that models of macrofinancial linkages should incorporate the endogeneity of higher-order moments to systematically account for downside risks to growth in the medium run.",https://www.aeaweb.org/articles?id=10.1257/mac.20180428,Tobias Adrian,Federico Grinberg,Nellie Liang,Sheheryar Malik,Jie Yu,,,,,,,,,,,,,,,,E23,E27,E32,E44,,,,,,,,,,,,,,,,
Learning by Sharing: Monetary Policy and Common Knowledge,"VOL. 14, NO. 3, JULY 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"A common view states that central bank releases decrease central banks' own information about the economy and are harmful if about inefficient disturbances, such as cost-push shocks. This paper shows how neither is true in a microfounded macroeconomic model in which households and firms learn from central bank releases and the central bank learns from the observation of firm prices. Central bank releases make private sector and central bank expectations closer to common knowledge. This helps transmit dispersed information between the private sector and the central bank. As a result, the release of additional central bank information decreases the central bank's own uncertainty and can be beneficial, irrespective of the efficacy of macroeconomic fluctuations. A calibrated example suggests that the benefits of disclosure are substantial.",https://www.aeaweb.org/articles?id=10.1257/mac.20190311,Alexandre N. Kohlhas,,,,,,,,,,,,,,,,,,,,D82,D83,D84,E12,E52,E58,,,,,,,,,,,,,,
Dynamic Capital Tax Competition under the Source Principle,"VOL. 14, NO. 3, JULY 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We explore the short- and long-run implications of tax competition between jurisdictions, where governments can only tax capital at source. We do this in the context of a neoclassical growth model under commitment and capital mobility. We provide a new theoretical perspective on the dynamic capital tax externalities that emerge in this model. Numerically, we show that the net capital tax externality is positive in the short run but converges to zero in the long run. We also find that noncooperative source-based capital taxes are initially positive and slowly decline toward zero.",https://www.aeaweb.org/articles?id=10.1257/mac.20190340,Till Gross,Paul Klein,Miltiadis Makris,,,,,,,,,,,,,,,,,,D62,H25,H71,H73,H87,,,,,,,,,,,,,,,
"Reputation, Bailouts, and Interest Rate Spread Dynamics","VOL. 14, NO. 3, JULY 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,We propose a joint theory for interest rate dynamics and bailout decisions. Interest rate spreads are driven by time-varying fundamentals and expectations of future bailouts. Private agents are uncertain about the government's willingness to bail out and learn by observing its actions. The model provides an explanation for why we observe governments initially refusing to bail out borrowers at the beginning of a crisis even if they eventually end up providing a bailout after the crisis aggravates. The typical equilibrium outcome displays hump-shaped spreads and contagion as was the case in the US financial and European debt crises.,https://www.aeaweb.org/articles?id=10.1257/mac.20190022,Alessandro Dovis,Rishabh Kirpalani,,,,,,,,,,,,,,,,,,,E43,G01,G21,H63,H81,,,,,,,,,,,,,,,
Flexibility and Frictions in Multisector Models,"VOL. 14, NO. 3, JULY 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We show that during the Great Recession, more-flexible sectors paid lower sectoral bond spreads. We rationalize this fact with a model with input-output linkages, heterogeneous elasticities, and binding working capital constraints in the use of intermediates. We show that the difference in flexibility between upstream and downstream sectors is key for determining the role of input-output linkages in amplifying or mitigating distortions. Calibrating the model to the US economy, we find that our sectoral elasticity estimates amplify distortions by a factor of 1.7 compared to the Cobb-Douglas case, and generate an input-output multiplier 1.2 times the homogeneous elasticity case.",https://www.aeaweb.org/articles?id=10.1257/mac.20190097,Jorge Miranda-Pinto,Eric R. Young,,,,,,,,,,,,,,,,,,,E23,E32,E43,E44,H56,L16,,,,,,,,,,,,,,
The Propagation of Demand Shocks through Housing Markets,"VOL. 14, NO. 3, JULY 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Housing demand stimulus produces a multiplier effect by freeing up owners attempting to sell their current home, allowing them to reenter the market as buyers. Exploiting a shock to first-time home buyer demand caused by a cut in mortgage insurance premiums, we find that homeowners buy their next home sooner when the probability of their current home selling increases. We build and calibrate a search model that explains these findings as a result of homeowners avoiding the cost of owning two homes simultaneously. Simulations demonstrate that stimulus to home buying generates a substantial multiplier effect, particularly in cold markets.",https://www.aeaweb.org/articles?id=10.1257/mac.20200037,Elliot Anenberg,Daniel Ringo,,,,,,,,,,,,,,,,,,,R21,R31,R38,,,,,,,,,,,,,,,,,
Cournot Fire Sales,"VOL. 14, NO. 3, JULY 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"In standard Walrasian macro-finance models, pecuniary externalities due to fire sales lead to excessive borrowing and insufficient liquidity holdings. We investigate whether imperfect competition (Cournot) improves welfare through internalizing the externality and find that this is far from guaranteed. Cournot competition can overcorrect the inefficiently high borrowing in a standard model of levered real investment. By contrast, Cournot competition can exacerbate the inefficiently low liquidity in a standard model of financial portfolio choice. Implications for welfare and regulation are therefore sector specific, depending both on the nature of the shocks and the competitiveness of the industry.",https://www.aeaweb.org/articles?id=10.1257/mac.20200283,Thomas M. Eisenbach,Gregory Phelan,,,,,,,,,,,,,,,,,,,D43,D62,E44,G11,G21,G28,G30,,,,,,,,,,,,,
"Hours, Occupations, and Gender Differences in Labor Market Outcomes","VOL. 14, NO. 3, JULY 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Goldin (2014) offers a narrative in which gender differences in home production responsibilities create gender gaps in labor market outcomes. We carry out a model-based quantitative assessment of this narrative and find that it can account for a significant share of gender gaps in occupational choice, wages, and hours. Our analysis emphasizes the quantitative significance of two key elements not highlighted by Goldin: heterogeneity in comparative advantage and multimember households. Gender differences in nonmarket responsibilities have important aggregate effects on welfare and productivity, similar to those emphasized by Hsieh et al. (2019).",https://www.aeaweb.org/articles?id=10.1257/mac.20200318,Andrés Erosa,Luisa Fuster,Gueorgui Kambourov,Richard Rogerson,,,,,,,,,,,,,,,,,J16,J22,J24,J31,J71,,,,,,,,,,,,,,,
"Agricultural Diversity, Structural Change, and Long-Run Development: Evidence from the United States","VOL. 14, NO. 2, APRIL 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper examines the role of agricultural diversity in the process of development. Using data from US counties and exploiting climate-induced variation in agricultural production patterns, I show that mid-nineteenth-century agricultural diversity had positive long-run effects on population density and income per capita. During the Second Industrial Revolution, agricultural diversity fostered industrialization, diversification within manufacturing, patent activity, formation of new labor skills, and the expansion of knowledge- and skill-intensive industries. These results are consistent with the hypothesis that diversity spurs the acquisition of new ideas and new skills because of the presence of cross-sector spillovers and complementarities.",https://www.aeaweb.org/articles?id=10.1257/mac.20190285,Martin Fiszbein,,,,,,,,,,,,,,,,,,,,N31,N32,N51,N52,N91,N92,Q10,,,,,,,,,,,,,
Optimal Currency Areas with Labor Market Frictions,"VOL. 14, NO. 2, APRIL 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"I study efficiency and optimal monetary policy in a two-country monetary union with frictional labor markets. With heterogeneity in labor market frictions, the constrained efficient allocation generically cannot be achieved even if productivity shocks affecting each country are the same. The second-best optimal policy targets smaller inflation and output gaps in the more sclerotic labor market. A quantitative calibration to the eurozone implies welfare gains from redefining the union's inflation target to put more weight on its sclerotic members.",https://www.aeaweb.org/articles?id=10.1257/mac.20190002,Rohan Kekre,,,,,,,,,,,,,,,,,,,,E23,E24,E31,E52,F33,F45,,,,,,,,,,,,,,
Does Consumption Respond to Transitory Shocks? Reconciling Natural Experiments and Semistructural Methods,"VOL. 14, NO. 2, APRIL 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Studies based on natural experiments find that consumption responds strongly and significantly to a transitory variation in income, while semistructural estimations find no pass-through of transitory shocks to consumption. I develop a more robust semistructural estimator that relaxes the assumption that log consumption is a random walk. The robust pass-through estimate is significant and large, implying a yearly marginal propensity to consume of 0.32, close to the natural experiment findings. The robust estimator performs well in numerical simulations of a life cycle model, while nonrobust estimators do not. The difference between the two in the simulations is similar to their difference in the survey data.",https://www.aeaweb.org/articles?id=10.1257/mac.20190296,Jeanne Commault,,,,,,,,,,,,,,,,,,,,D15,E21,J11,,,,,,,,,,,,,,,,,
Sectoral Heterogeneity and Monetary Policy,"VOL. 14, NO. 2, APRIL 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Since sectors differ in their sensitivity to interest rates, monetary policy produces inefficient sectoral fluctuations. In a model with sectoral heterogeneity, I show that policymakers should weight sectors proportionally to their interest elasticities, account for dynamic demand effects from durable goods, and systematically utilize forward guidance to reduce sectoral volatility. A calibrated model confirms these recommendations and finds that neglecting sectoral volatility produces substantial welfare losses. The best-performing policy rule stabilizes a sectorally weighted measure of inflation, plus lags of past durable inflation.",https://www.aeaweb.org/articles?id=10.1257/mac.20190248,Jonathan Kreamer,,,,,,,,,,,,,,,,,,,,E12,E23,E24,E31,E32,E43,E52,,,,,,,,,,,,,
A Theory of Structural Change That Can Fit the Data,"VOL. 14, NO. 2, APRIL 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We study structural change in the historical consumption expenditure of the United States, the United Kingdom, Canada, and Australia over more than a century. We characterize the most general class of preferences in a time-additive setting that admits aggregation of the saving decision and allows us to identify preference parameters from aggregate data. We parameterize and estimate such intertemporally aggregable (IA) preferences and discuss their properties in a dynamic general equilibrium framework with sustained growth. Our preference class is considerably more flexible than the Gorman form or PIGL, giving rise to a good fit of the non-monotonic pattern of structural change.",https://www.aeaweb.org/articles?id=10.1257/mac.20190303,Simon Alder,Timo Boppart,Andreas Müller,,,,,,,,,,,,,,,,,,C51,E21,L16,N10,,,,,,,,,,,,,,,,
Skewed Idiosyncratic Income Risk over the Business Cycle: Sources and Insurance,"VOL. 14, NO. 2, APRIL 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We provide new evidence on business cycle fluctuations in skewed labor income risk in the United States, Germany, Sweden, and France. We document four results. First, in all countries, the skewness of individual income growth is strongly procyclical, whereas its variance is flat and acyclical. Second, this result also holds for continuously employed, full-time workers, indicating that the hours margin is not the main driver; additional analyses of hours and wages confirm that both margins are important. Third, within-household smoothing does not seem effective at mitigating skewness fluctuations. Fourth, tax-and-transfer policies blunt some of the largest declines in incomes, reducing procyclical fluctuations in skewness.",https://www.aeaweb.org/articles?id=10.1257/mac.20190019,Christopher Busch,David Domeij,Fatih Guvenen,Rocio Madera,,,,,,,,,,,,,,,,,E23,E24,E32,H24,I38,J22,J31,,,,,,,,,,,,,
Asset Price Booms and Macroeconomic Policy: A Risk-Shifting Approach,"VOL. 14, NO. 2, APRIL 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper uses a risk-shifting model to analyze policy responses to asset price booms. We show risk shifting leads to inefficient asset and credit booms in which asset prices can exceed fundamentals. However, the inefficiencies associated with risk shifting arise independently of whether the asset is a bubble. Given evidence of risk shifting, policymakers may not need to determine if assets are bubbles to justify intervention. We then show that some of the main candidate interventions against asset booms have ambiguous welfare implications: tighter monetary policy can mitigate some inefficiencies but at a cost, while leverage restrictions may raise asset prices and lead to more leveraged speculation rather than less. Policy responses are more effective when they disproportionately discourage riskier investments.",https://www.aeaweb.org/articles?id=10.1257/mac.20200041,Franklin Allen,Gadi Barlevy,Douglas Gale,,,,,,,,,,,,,,,,,,D82,E23,E32,E44,E52,G01,G12,,,,,,,,,,,,,
Pigouvian Cycles,"VOL. 14, NO. 2, APRIL 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Current and expected unemployment rates contain information that is highly useful to estimate the effect of news about TFP and to allow a general equilibrium rational expectations model to generate Pigouvian cycles: a large fraction of the comovement of output, consumption, investment, employment, and real wages is explained by noise about TFP. These results emerge because of the low-frequency negative relationship between unemployment and TFP growth. The model predicts that the start (end) of most US recessions is associated with agents realizing that previous enthusiastic (lukewarm) expectations about future TFP would not be met.",https://www.aeaweb.org/articles?id=10.1257/mac.20190467,Renato Faccini,Leonardo Melosi,,,,,,,,,,,,,,,,,,,E21,E22,E23,E24,E32,E43,E52,,,,,,,,,,,,,
High Marginal Tax Rates on the Top 1 Percent? Lessons from a Life-Cycle Model with Idiosyncratic Income Risk,"VOL. 14, NO. 2, APRIL 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper argues that high marginal labor income tax rates on top earners are an effective tool for social insurance even when households have high labor supply elasticity, households make dynamic savings decisions, and policies have general equilibrium effects. We construct a large-scale overlapping generations model with uninsurable labor productivity risk, show that it has a realistic wealth distribution, and numerically characterize the optimal top marginal rate. We find that marginal tax rates for top 1 percent earners of 79 percent are optimal as long as the model earnings and wealth distributions display a degree of concentration as observed in US data.",https://www.aeaweb.org/articles?id=10.1257/mac.20150170,Fabian Kindermann,Dirk Krueger,,,,,,,,,,,,,,,,,,,D15,D31,H21,H24,H55,J22,J31,,,,,,,,,,,,,
"Income Differences, Productivity, and Input-Output Networks","VOL. 14, NO. 2, APRIL 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We study the importance of input-output (IO) linkages and sectoral productivity (TFP) in determining cross-country income differences. We find that while highly connected sectors are more productive than the typical sector in poor countries, the opposite is true in rich ones. To assess the quantitative role of linkages and sectoral TFP differences in cross-country income differences, we decompose cross-country income variation using a multisector general equilibrium model. We find that IO linkages substantially amplify fundamental sectoral TFP variation, but this amplification is significantly weaker than the one suggested by a simple IO model with an aggregate intermediate good.",https://www.aeaweb.org/articles?id=10.1257/mac.20180342,Harald Fadinger,Christian Ghiglino,Mariya Teteryatnikova,,,,,,,,,,,,,,,,,,D57,E16,E23,O11,O47,,,,,,,,,,,,,,,
"Entry Barriers, Idiosyncratic Distortions, and the Firm Size Distribution","VOL. 14, NO. 2, APRIL 2022",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,This paper studies the interaction between barriers to firm entry and distortions to allocative efficiency in a standard model of firm dynamics. We derive a strategy to infer entry barriers based on cross-country differences in the firm size distribution and idiosyncratic distortions. The inferred barriers resemble regulation-based indicators in advanced economies but are substantially higher in middle- and low-income countries. Regulation-based indicators cannot account for cross-country differences in average firm size and underestimate the aggregate productivity gains associated with their removal by up to 8 percent on average.,https://www.aeaweb.org/articles?id=10.1257/mac.20200234,Roberto N. Fattal-Jaef,,,,,,,,,,,,,,,,,,,,D21,D24,H25,L11,L60,,,,,,,,,,,,,,,
